dictionary
"[id, longitude, latitude, time, NDSI_Snow_Cover, NDSI_Snow_Cover_Basic_QA, NDSI_Snow_Cover_Algorithm_Flags_QA, NDSI, Snow_Albedo_Daily_Tile, orbit_pnt, granule_pnt, NDSI_Snow_Cover_Class, Snow_Albedo_Daily_Tile_Class]"
"[2010_08_26, 161.93255890359526, -77.38761593868648, 1282780800000, null, null, null, null, null, null, null, null, null]"
"[2010_08_27, 161.93255890359526, -77.38761593868648, 1282867200000, null, null, null, null, null, null, null, null, null]"
"[2010_08_28, 161.93255890359526, -77.38761593868648, 1282953600000, null, null, null, null, null, null, null, null, null]"
"[2010_08_29, 161.93255890359526, -77.38761593868648, 1283040000000, null, null, null, null, null, null, null, null, null]"
"[2010_08_30, 161.93255890359526, -77.38761593868648, 1283126400000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2010_08_31, 161.93255890359526, -77.38761593868648, 1283212800000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2010_09_01, 161.93255890359526, -77.38761593868648, 1283299200000, null, 211, 211, null, null, 0, 1, 211, 111]"
"[2010_09_02, 161.93255890359526, -77.38761593868648, 1283385600000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2010_09_03, 161.93255890359526, -77.38761593868648, 1283472000000, null, 211, 211, null, null, 0, 0, 211, 111]"
"[2010_09_04, 161.93255890359526, -77.38761593868648, 1283558400000, null, 211, 211, null, null, 4, 6, 211, 111]"
"[2010_09_05, 161.93255890359526, -77.38761593868648, 1283644800000, 22, 2, 144, 2212, 75, 0, 0, null, null]"
"[2010_09_06, 161.93255890359526, -77.38761593868648, 1283731200000, 69, 2, 128, 6995, 41, 5, 7, null, null]"
"[2010_09_07, 161.93255890359526, -77.38761593868648, 1283817600000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2010_09_08, 161.93255890359526, -77.38761593868648, 1283904000000, 84, 2, 128, 8418, 31, 5, 6, null, null]"
"[2010_09_09, 161.93255890359526, -77.38761593868648, 1283990400000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2010_09_10, 161.93255890359526, -77.38761593868648, 1284076800000, 20, 2, 144, 2047, 81, 6, 9, null, null]"
"[2010_09_11, 161.93255890359526, -77.38761593868648, 1284163200000, 26, 2, 144, 2661, 86, 5, 7, null, null]"
"[2010_09_12, 161.93255890359526, -77.38761593868648, 1284249600000, 29, 2, 144, 2930, 72, 6, 8, null, null]"
"[2010_09_13, 161.93255890359526, -77.38761593868648, 1284336000000, 89, 2, 128, 8943, 47, 5, 6, null, null]"
"[2010_09_14, 161.93255890359526, -77.38761593868648, 1284422400000, 88, 2, 128, 8868, 36, 5, 5, null, null]"
"[2010_09_15, 161.93255890359526, -77.38761593868648, 1284508800000, 39, 2, 128, 3916, 83, 5, 7, null, null]"
"[2010_09_16, 161.93255890359526, -77.38761593868648, 1284595200000, 39, 2, 128, 3913, 82, 5, 7, null, null]"
"[2010_09_17, 161.93255890359526, -77.38761593868648, 1284681600000, 36, 2, 128, 3594, 100, 5, 7, null, null]"
"[2010_09_18, 161.93255890359526, -77.38761593868648, 1284768000000, 73, 2, 128, 7308, 46, 5, 6, null, null]"
"[2010_09_19, 161.93255890359526, -77.38761593868648, 1284854400000, 38, 2, 144, 3818, 100, 6, 8, null, null]"
"[2010_09_20, 161.93255890359526, -77.38761593868648, 1284940800000, null, 2, 128, 2275, null, 5, 8, 250, 150]"
"[2010_09_21, 161.93255890359526, -77.38761593868648, 1285027200000, 31, 2, 144, 3151, 100, 6, 6, null, null]"
"[2010_09_22, 161.93255890359526, -77.38761593868648, 1285113600000, 73, 2, 128, 7311, 61, 5, 6, null, null]"
"[2010_09_23, 161.93255890359526, -77.38761593868648, 1285200000000, 54, 2, 128, 5456, 78, 3, 3, null, null]"
"[2010_09_24, 161.93255890359526, -77.38761593868648, 1285286400000, 51, 2, 128, 5186, 83, 5, 7, null, null]"
"[2010_09_25, 161.93255890359526, -77.38761593868648, 1285372800000, 51, 2, 128, 5183, 72, 5, 7, null, null]"
"[2010_09_26, 161.93255890359526, -77.38761593868648, 1285459200000, 35, 2, 144, 3583, 96, 7, 11, null, null]"
"[2010_09_27, 161.93255890359526, -77.38761593868648, 1285545600000, 50, 2, 128, 5052, 89, 5, 6, null, null]"
"[2010_09_28, 161.93255890359526, -77.38761593868648, 1285632000000, 44, 2, 144, 4490, 96, 7, 9, null, null]"
"[2010_09_29, 161.93255890359526, -77.38761593868648, 1285718400000, 48, 2, 128, 4852, 98, 5, 7, null, null]"
"[2010_09_30, 161.93255890359526, -77.38761593868648, 1285804800000, 43, 2, 144, 4171, 100, 6, 8, 250, 150]"
"[2010_10_01, 161.93255890359526, -77.38761593868648, 1285891200000, 9, 2, 144, 3121, 100, 5, 8, null, 125]"
"[2010_10_02, 161.93255890359526, -77.38761593868648, 1285977600000, 54, 2, 128, 5415, 81, 6, 8, null, null]"
"[2010_10_03, 161.93255890359526, -77.38761593868648, 1286064000000, 49, 2, 128, 4897, 66, 6, 9, null, null]"
"[2010_10_04, 161.93255890359526, -77.38761593868648, 1286150400000, 40, 2, 144, 4062, 100, 6, 9, null, null]"
"[2010_10_05, 161.93255890359526, -77.38761593868648, 1286236800000, 60, 2, 128, 6059, 85, 7, 9, null, null]"
"[2010_10_06, 161.93255890359526, -77.38761593868648, 1286323200000, 70, 2, 128, 7018, 72, 6, 7, null, null]"
"[2010_10_07, 161.93255890359526, -77.38761593868648, 1286409600000, null, 2, 128, 4386, null, 7, 8, 250, 150]"
"[2010_10_08, 161.93255890359526, -77.38761593868648, 1286496000000, 52, 2, 128, 5276, 75, 6, 8, null, null]"
"[2010_10_09, 161.93255890359526, -77.38761593868648, 1286582400000, 53, 2, 128, 5312, 77, 6, 8, null, null]"
"[2010_10_10, 161.93255890359526, -77.38761593868648, 1286668800000, 54, 2, 128, 5465, 76, 6, 8, null, null]"
"[2010_10_11, 161.93255890359526, -77.38761593868648, 1286755200000, 43, 2, 144, 4275, 100, 7, 9, null, null]"
"[2010_10_12, 161.93255890359526, -77.38761593868648, 1286841600000, 52, 2, 128, 5201, 92, 8, 12, null, null]"
"[2010_10_13, 161.93255890359526, -77.38761593868648, 1286928000000, 47, 2, 128, 4520, 71, 7, 10, 250, 150]"
"[2010_10_14, 161.93255890359526, -77.38761593868648, 1287014400000, 72, 2, 128, 7202, 82, 8, 11, null, null]"
"[2010_10_15, 161.93255890359526, -77.38761593868648, 1287100800000, 73, 2, 128, 7320, 85, 7, 10, null, null]"
"[2010_10_16, 161.93255890359526, -77.38761593868648, 1287187200000, 74, 2, 128, 7419, 84, 7, 11, null, null]"
"[2010_10_17, 161.93255890359526, -77.38761593868648, 1287273600000, 75, 2, 128, 7497, 84, 7, 11, null, null]"
"[2010_10_18, 161.93255890359526, -77.38761593868648, 1287360000000, 77, 2, 128, 7685, 83, 7, 11, null, null]"
"[2010_10_19, 161.93255890359526, -77.38761593868648, 1287446400000, 44, 2, 144, 4496, 78, 8, 12, null, null]"
"[2010_10_20, 161.93255890359526, -77.38761593868648, 1287532800000, 66, 2, 128, 6601, 72, 8, 11, null, null]"
"[2010_10_21, 161.93255890359526, -77.38761593868648, 1287619200000, 61, 2, 128, 6103, 75, 7, 10, null, null]"
"[2010_10_22, 161.93255890359526, -77.38761593868648, 1287705600000, 67, 2, 128, 6797, 84, 8, 11, null, null]"
"[2010_10_23, 161.93255890359526, -77.38761593868648, 1287792000000, 71, 2, 128, 7118, 79, 10, 14, null, null]"
"[2010_10_24, 161.93255890359526, -77.38761593868648, 1287878400000, 75, 2, 128, 7498, 82, 9, 12, null, null]"
"[2010_10_25, 161.93255890359526, -77.38761593868648, 1287964800000, 59, 2, 128, 5953, 73, 10, 14, null, null]"
"[2010_10_26, 161.93255890359526, -77.38761593868648, 1288051200000, 76, 2, 128, 7664, 76, 9, 13, null, null]"
"[2010_10_27, 161.93255890359526, -77.38761593868648, 1288137600000, 78, 2, 128, 7834, 80, 9, 11, null, null]"
"[2010_10_28, 161.93255890359526, -77.38761593868648, 1288224000000, 74, 0, 0, 7494, 74, 9, 13, null, null]"
"[2010_10_29, 161.93255890359526, -77.38761593868648, 1288310400000, 75, 2, 128, 7541, 78, 9, 13, null, null]"
"[2010_10_30, 161.93255890359526, -77.38761593868648, 1288396800000, 77, 0, 0, 7701, 73, 11, 17, null, null]"
"[2010_10_31, 161.93255890359526, -77.38761593868648, 1288483200000, 79, 2, 128, 7938, 71, 9, 14, null, null]"
"[2010_11_01, 161.93255890359526, -77.38761593868648, 1288569600000, 76, 0, 0, 7628, 62, 10, 16, null, null]"
"[2010_11_02, 161.93255890359526, -77.38761593868648, 1288656000000, 75, 2, 128, 7717, 64, 9, 14, 250, 150]"
"[2010_11_03, 161.93255890359526, -77.38761593868648, 1288742400000, null, 0, 0, 3593, null, 10, 16, 250, 150]"
"[2010_11_04, 161.93255890359526, -77.38761593868648, 1288828800000, null, 0, 0, 6814, null, 10, 17, 250, 150]"
"[2010_11_05, 161.93255890359526, -77.38761593868648, 1288915200000, 81, 0, 0, 8125, 61, 10, 14, null, null]"
"[2010_11_06, 161.93255890359526, -77.38761593868648, 1289001600000, 75, 0, 0, 7695, 55, 11, 18, 250, 150]"
"[2010_11_07, 161.93255890359526, -77.38761593868648, 1289088000000, 69, 0, 0, 7002, 55, 9, 13, 250, 150]"
"[2010_11_08, 161.93255890359526, -77.38761593868648, 1289174400000, 76, 0, 0, 7656, 52, 11, 15, null, null]"
"[2010_11_09, 161.93255890359526, -77.38761593868648, 1289260800000, 72, 0, 0, 7242, 52, 9, 13, null, null]"
"[2010_11_10, 161.93255890359526, -77.38761593868648, 1289347200000, 81, 0, 0, 8166, 53, 10, 15, null, null]"
"[2010_11_11, 161.93255890359526, -77.38761593868648, 1289433600000, 78, 0, 0, 7889, 52, 9, 14, null, null]"
"[2010_11_12, 161.93255890359526, -77.38761593868648, 1289520000000, 82, 1, 0, 8279, 51, 10, 16, null, null]"
"[2010_11_13, 161.93255890359526, -77.38761593868648, 1289606400000, 82, 0, 0, 8198, 48, 11, 18, null, null]"
"[2010_11_14, 161.93255890359526, -77.38761593868648, 1289692800000, 51, 0, 0, 4978, 53, 9, 14, 250, 150]"
"[2010_11_15, 161.93255890359526, -77.38761593868648, 1289779200000, 56, 0, 0, 5676, 42, 11, 18, null, null]"
"[2010_11_16, 161.93255890359526, -77.38761593868648, 1289865600000, null, 0, 0, 4588, null, 9, 16, 250, 150]"
"[2010_11_17, 161.93255890359526, -77.38761593868648, 1289952000000, 81, 1, 0, 8139, 46, 10, 15, null, null]"
"[2010_11_18, 161.93255890359526, -77.38761593868648, 1290038400000, 75, 0, 0, 7494, 46, 9, 16, null, null]"
"[2010_11_19, 161.93255890359526, -77.38761593868648, 1290124800000, 74, 1, 0, 7457, 43, 10, 17, null, null]"
"[2010_11_20, 161.93255890359526, -77.38761593868648, 1290211200000, 74, 0, 0, 7425, 43, 10, 19, null, null]"
"[2010_11_21, 161.93255890359526, -77.38761593868648, 1290297600000, 80, 1, 0, 8077, 43, 10, 16, null, null]"
"[2010_11_22, 161.93255890359526, -77.38761593868648, 1290384000000, 81, 1, 0, 8081, 42, 11, 18, null, null]"
"[2010_11_23, 161.93255890359526, -77.38761593868648, 1290470400000, 79, 1, 0, 7938, 44, 9, 15, null, null]"
"[2010_11_24, 161.93255890359526, -77.38761593868648, 1290556800000, 75, 1, 0, 7546, 42, 11, 16, null, null]"
"[2010_11_25, 161.93255890359526, -77.38761593868648, 1290643200000, null, 0, 0, 902, null, 9, 13, 250, 150]"
"[2010_11_26, 161.93255890359526, -77.38761593868648, 1290729600000, 77, 1, 0, 7717, 40, 10, 16, null, null]"
"[2010_11_27, 161.93255890359526, -77.38761593868648, 1290816000000, 80, 1, 0, 7025, 40, 9, 15, 250, 150]"
"[2010_11_28, 161.93255890359526, -77.38761593868648, 1290902400000, 76, 1, 0, 7587, 39, 10, 17, null, null]"
"[2010_11_29, 161.93255890359526, -77.38761593868648, 1290988800000, 78, 0, 0, 6797, 46, 11, 19, 250, 150]"
"[2010_11_30, 161.93255890359526, -77.38761593868648, 1291075200000, 79, 1, 0, 7998, 40, 9, 15, null, null]"
"[2010_12_01, 161.93255890359526, -77.38761593868648, 1291161600000, 81, 0, 0, 7686, 38, 11, 18, 250, 150]"
"[2010_12_02, 161.93255890359526, -77.38761593868648, 1291248000000, 73, 1, 0, 7310, 38, 9, 17, null, null]"
"[2010_12_03, 161.93255890359526, -77.38761593868648, 1291334400000, null, 0, 0, 2387, null, 10, 15, 250, 150]"
"[2010_12_04, 161.93255890359526, -77.38761593868648, 1291420800000, null, 0, 0, 2409, null, 9, 16, 250, 150]"
"[2010_12_05, 161.93255890359526, -77.38761593868648, 1291507200000, 72, 0, 0, 7276, 35, 10, 18, null, null]"
"[2010_12_06, 161.93255890359526, -77.38761593868648, 1291593600000, null, 0, 0, 594, null, 10, 19, 250, 150]"
"[2010_12_07, 161.93255890359526, -77.38761593868648, 1291680000000, 82, 1, 0, 7550, 36, 10, 16, 250, 150]"
"[2010_12_08, 161.93255890359526, -77.38761593868648, 1291766400000, 88, 1, 0, 8072, 33, 11, 18, 250, 150]"
"[2010_12_09, 161.93255890359526, -77.38761593868648, 1291852800000, null, 0, 0, 3712, null, 9, 15, 250, 150]"
"[2010_12_10, 161.93255890359526, -77.38761593868648, 1291939200000, 84, 1, 0, 8448, 29, 11, 16, null, null]"
"[2010_12_11, 161.93255890359526, -77.38761593868648, 1292025600000, 72, 1, 0, 7684, 27, 9, 13, 250, 150]"
"[2010_12_12, 161.93255890359526, -77.38761593868648, 1292112000000, 83, 1, 0, 8326, 30, 10, 16, null, null]"
"[2010_12_13, 161.93255890359526, -77.38761593868648, 1292198400000, 80, 1, 0, 8035, 32, 10, 17, null, null]"
"[2010_12_14, 161.93255890359526, -77.38761593868648, 1292284800000, 87, 1, 0, 8296, 32, 10, 17, 201, 101]"
"[2010_12_15, 161.93255890359526, -77.38761593868648, 1292371200000, 80, 1, 0, 8090, 24, 11, 19, null, null]"
"[2010_12_16, 161.93255890359526, -77.38761593868648, 1292457600000, 88, 1, 0, 8779, 30, 9, 15, null, null]"
"[2010_12_17, 161.93255890359526, -77.38761593868648, 1292544000000, 91, 1, 0, 8404, 27, 11, 18, 250, 150]"
"[2010_12_18, 161.93255890359526, -77.38761593868648, 1292630400000, 85, 1, 0, 8532, 24, 9, 17, null, null]"
"[2010_12_19, 161.93255890359526, -77.38761593868648, 1292716800000, 80, 1, 2, 8709, 24, 10, 16, 201, 101]"
"[2010_12_20, 161.93255890359526, -77.38761593868648, 1292803200000, 43, 1, 2, 7958, 19, 9, 16, 201, 101]"
"[2010_12_21, 161.93255890359526, -77.38761593868648, 1292889600000, 62, 1, 2, 8443, 13, 10, 17, 201, 101]"
"[2010_12_22, 161.93255890359526, -77.38761593868648, 1292976000000, null, 1, 2, 8144, null, 10, 19, 201, 101]"
"[2010_12_23, 161.93255890359526, -77.38761593868648, 1293062400000, null, 1, 2, 8067, null, 10, 16, 201, 101]"
"[2010_12_24, 161.93255890359526, -77.38761593868648, 1293148800000, null, 1, 2, 8306, null, 11, 18, 201, 101]"
"[2010_12_25, 161.93255890359526, -77.38761593868648, 1293235200000, null, 0, 0, 6566, null, 9, 15, 201, 101]"
"[2010_12_26, 161.93255890359526, -77.38761593868648, 1293321600000, null, 1, 2, 7438, null, 11, 16, 201, 101]"
"[2010_12_27, 161.93255890359526, -77.38761593868648, 1293408000000, null, 0, 0, 305, null, 9, 13, 250, 150]"
"[2010_12_28, 161.93255890359526, -77.38761593868648, 1293494400000, null, 0, 0, 3378, null, 9, 15, 250, 150]"
"[2010_12_29, 161.93255890359526, -77.38761593868648, 1293580800000, 60, 0, 2, 6519, 20, 9, 15, 201, 101]"
"[2010_12_30, 161.93255890359526, -77.38761593868648, 1293667200000, 57, 1, 2, 8213, 0, 10, 16, 201, 101]"
"[2010_12_31, 161.93255890359526, -77.38761593868648, 1293753600000, 35, 0, 0, 3550, 35, 11, 18, null, null]"
"[2011_01_01, 161.93255890359526, -77.38761593868648, 1293840000000, null, 0, 0, 648, null, 9, 14, 250, 150]"
"[2011_01_02, 161.93255890359526, -77.38761593868648, 1293926400000, null, 0, 0, 1235, null, 11, 19, 250, 150]"
"[2011_01_03, 161.93255890359526, -77.38761593868648, 1294012800000, null, 0, 0, 1468, null, 9, 17, 250, 150]"
"[2011_01_04, 161.93255890359526, -77.38761593868648, 1294099200000, null, 0, 0, 1910, null, 10, 17, 250, 150]"
"[2011_01_05, 161.93255890359526, -77.38761593868648, 1294185600000, null, 0, 0, 3914, null, 9, 16, 250, 150]"
"[2011_01_06, 161.93255890359526, -77.38761593868648, 1294272000000, null, 0, 0, 3693, null, 10, 17, 250, 150]"
"[2011_01_07, 161.93255890359526, -77.38761593868648, 1294358400000, 77, 1, 0, 7738, 1, 10, 19, null, null]"
"[2011_01_08, 161.93255890359526, -77.38761593868648, 1294444800000, 66, 1, 2, 7785, 3, 10, 15, 201, 101]"
"[2011_01_09, 161.93255890359526, -77.38761593868648, 1294531200000, null, 0, 0, 256, null, 11, 18, 250, 150]"
"[2011_01_10, 161.93255890359526, -77.38761593868648, 1294617600000, 64, 0, 0, 6436, 18, 9, 16, null, null]"
"[2011_01_11, 161.93255890359526, -77.38761593868648, 1294704000000, null, 0, 0, 1912, null, 11, 19, 250, 150]"
"[2011_01_12, 161.93255890359526, -77.38761593868648, 1294790400000, null, 0, 0, 2762, null, 9, 14, 250, 150]"
"[2011_01_13, 161.93255890359526, -77.38761593868648, 1294876800000, 35, 0, 0, 3566, 47, 10, 16, null, null]"
"[2011_01_14, 161.93255890359526, -77.38761593868648, 1294963200000, null, 0, 0, 1829, null, 9, 15, 250, 150]"
"[2011_01_15, 161.93255890359526, -77.38761593868648, 1295049600000, null, 1, 2, 8614, null, 10, 15, 201, 101]"
"[2011_01_16, 161.93255890359526, -77.38761593868648, 1295136000000, 58, 1, 2, 8169, 0, 11, 17, 201, 101]"
"[2011_01_17, 161.93255890359526, -77.38761593868648, 1295222400000, 44, 1, 2, 7869, 9, 9, 14, 201, 101]"
"[2011_01_18, 161.93255890359526, -77.38761593868648, 1295308800000, null, 0, 0, 219, null, 11, 19, 250, 150]"
"[2011_01_19, 161.93255890359526, -77.38761593868648, 1295395200000, null, 0, 0, 98, null, 8, 13, 250, 150]"
"[2011_01_20, 161.93255890359526, -77.38761593868648, 1295481600000, null, 0, 0, 192, null, 10, 17, 250, 150]"
"[2011_01_21, 161.93255890359526, -77.38761593868648, 1295568000000, null, 1, 2, 8269, null, 9, 15, 201, 101]"
"[2011_01_22, 161.93255890359526, -77.38761593868648, 1295654400000, null, 0, 0, 603, null, 10, 17, 250, 150]"
"[2011_01_23, 161.93255890359526, -77.38761593868648, 1295740800000, null, 0, 0, 368, null, 10, 18, 250, 150]"
"[2011_01_24, 161.93255890359526, -77.38761593868648, 1295827200000, 73, 1, 2, 8107, 3, 10, 15, 201, 101]"
"[2011_01_25, 161.93255890359526, -77.38761593868648, 1295913600000, 73, 0, 0, 6731, 0, 11, 18, 250, 150]"
"[2011_01_26, 161.93255890359526, -77.38761593868648, 1296000000000, null, 0, 0, 870, null, 9, 16, 250, 150]"
"[2011_01_27, 161.93255890359526, -77.38761593868648, 1296086400000, 74, 1, 0, 7741, 10, 11, 18, 201, 101]"
"[2011_01_28, 161.93255890359526, -77.38761593868648, 1296172800000, 21, 1, 2, 6609, 1, 9, 14, 201, 101]"
"[2011_01_29, 161.93255890359526, -77.38761593868648, 1296259200000, null, 0, 0, 639, null, 10, 15, 250, 150]"
"[2011_01_30, 161.93255890359526, -77.38761593868648, 1296345600000, 61, 0, 0, 6147, 27, 10, 16, null, null]"
"[2011_01_31, 161.93255890359526, -77.38761593868648, 1296432000000, 72, 1, 0, 7257, 13, 10, 14, null, null]"
"[2011_02_01, 161.93255890359526, -77.38761593868648, 1296518400000, 80, 1, 0, 8214, 8, 11, 17, 201, 101]"
"[2011_02_02, 161.93255890359526, -77.38761593868648, 1296604800000, null, 1, 2, 8408, null, 9, 13, 201, 101]"
"[2011_02_03, 161.93255890359526, -77.38761593868648, 1296691200000, null, 0, 0, 642, null, 11, 18, 250, 150]"
"[2011_02_04, 161.93255890359526, -77.38761593868648, 1296777600000, 32, 2, 128, 3241, 43, 9, 15, null, null]"
"[2011_02_05, 161.93255890359526, -77.38761593868648, 1296864000000, 74, 1, 0, 7430, 23, 10, 16, null, null]"
"[2011_02_06, 161.93255890359526, -77.38761593868648, 1296950400000, 71, 2, 130, 7529, 16, 9, 14, 201, 101]"
"[2011_02_07, 161.93255890359526, -77.38761593868648, 1297036800000, 31, 0, 16, 3112, 64, 10, 16, null, null]"
"[2011_02_08, 161.93255890359526, -77.38761593868648, 1297123200000, null, 0, 0, 1057, null, 10, 17, 250, 150]"
"[2011_02_09, 161.93255890359526, -77.38761593868648, 1297209600000, 79, 2, 130, 8441, 7, 10, 14, 201, 101]"
"[2011_02_10, 161.93255890359526, -77.38761593868648, 1297296000000, null, 0, 0, 1399, null, 11, 16, 250, 150]"
"[2011_02_11, 161.93255890359526, -77.38761593868648, 1297382400000, null, 2, 128, 2192, null, 9, 13, 250, 150]"
"[2011_02_12, 161.93255890359526, -77.38761593868648, 1297468800000, null, 2, 128, 353, null, 11, 14, 250, 150]"
"[2011_02_13, 161.93255890359526, -77.38761593868648, 1297555200000, 74, 2, 128, 7374, 29, 9, 13, null, null]"
"[2011_02_14, 161.93255890359526, -77.38761593868648, 1297641600000, 33, 2, 128, 3267, 61, 10, 14, null, null]"
"[2011_02_15, 161.93255890359526, -77.38761593868648, 1297728000000, 77, 1, 0, 7677, 28, 10, 15, null, null]"
"[2011_02_16, 161.93255890359526, -77.38761593868648, 1297814400000, null, 2, 128, 3924, null, 10, 13, 250, 150]"
"[2011_02_17, 161.93255890359526, -77.38761593868648, 1297900800000, 29, 2, 144, 2941, 70, 10, 15, null, null]"
"[2011_02_18, 161.93255890359526, -77.38761593868648, 1297987200000, 34, 2, 128, 3442, 59, 8, 11, null, null]"
"[2011_02_19, 161.93255890359526, -77.38761593868648, 1298073600000, 36, 2, 128, 3663, 20, 9, 13, 250, 150]"
"[2011_02_20, 161.93255890359526, -77.38761593868648, 1298160000000, 74, 2, 128, 7501, 24, 7, 10, null, null]"
"[2011_02_21, 161.93255890359526, -77.38761593868648, 1298246400000, 51, 2, 128, 5154, 85, 8, 12, null, null]"
"[2011_02_22, 161.93255890359526, -77.38761593868648, 1298332800000, 47, 2, 128, 4699, 88, 7, 11, null, null]"
"[2011_02_23, 161.93255890359526, -77.38761593868648, 1298419200000, null, 2, 128, 3919, null, 7, 11, 250, 150]"
"[2011_02_24, 161.93255890359526, -77.38761593868648, 1298505600000, 76, 2, 128, 7611, 91, 8, 12, null, null]"
"[2011_02_25, 161.93255890359526, -77.38761593868648, 1298592000000, 80, 2, 128, 8008, 94, 7, 10, null, null]"
"[2011_02_26, 161.93255890359526, -77.38761593868648, 1298678400000, 75, 2, 128, 7592, 96, 8, 11, null, null]"
"[2011_02_27, 161.93255890359526, -77.38761593868648, 1298764800000, 82, 2, 128, 8242, 97, 7, 9, null, null]"
"[2011_02_28, 161.93255890359526, -77.38761593868648, 1298851200000, 47, 2, 128, 4742, 91, 8, 9, null, null]"
"[2011_03_01, 161.93255890359526, -77.38761593868648, 1298937600000, 61, 2, 128, 6175, 98, 6, 8, null, null]"
"[2011_03_02, 161.93255890359526, -77.38761593868648, 1299024000000, null, 2, 128, 2287, null, 6, 8, 250, 150]"
"[2011_03_03, 161.93255890359526, -77.38761593868648, 1299110400000, 62, 2, 128, 6294, 100, 6, 7, null, null]"
"[2011_03_04, 161.93255890359526, -77.38761593868648, 1299196800000, 72, 2, 128, 7252, 95, 6, 8, null, null]"
"[2011_03_05, 161.93255890359526, -77.38761593868648, 1299283200000, 72, 2, 128, 7182, 91, 7, 12, null, null]"
"[2011_03_06, 161.93255890359526, -77.38761593868648, 1299369600000, 60, 2, 128, 6012, 76, 6, 8, null, null]"
"[2011_03_07, 161.93255890359526, -77.38761593868648, 1299456000000, 59, 2, 128, 5899, 65, 7, 9, null, null]"
"[2011_03_08, 161.93255890359526, -77.38761593868648, 1299542400000, 69, 2, 128, 6920, 99, 6, 8, null, null]"
"[2011_03_09, 161.93255890359526, -77.38761593868648, 1299628800000, 61, 2, 128, 5484, 62, 6, 7, 250, 150]"
"[2011_03_10, 161.93255890359526, -77.38761593868648, 1299715200000, null, 2, 128, 2857, null, 5, 8, 250, 150]"
"[2011_03_11, 161.93255890359526, -77.38761593868648, 1299801600000, 67, 2, 128, 6744, 95, 6, 8, null, null]"
"[2011_03_12, 161.93255890359526, -77.38761593868648, 1299888000000, null, 2, 128, 2968, null, 6, 9, 250, 150]"
"[2011_03_13, 161.93255890359526, -77.38761593868648, 1299974400000, 42, 2, 144, 4171, 100, 5, 7, null, null]"
"[2011_03_14, 161.93255890359526, -77.38761593868648, 1300060800000, 63, 2, 128, 6318, 98, 7, 9, null, null]"
"[2011_03_15, 161.93255890359526, -77.38761593868648, 1300147200000, 66, 2, 128, 6638, 100, 5, 7, null, null]"
"[2011_03_16, 161.93255890359526, -77.38761593868648, 1300233600000, 65, 2, 128, 6560, 100, 6, 7, null, null]"
"[2011_03_17, 161.93255890359526, -77.38761593868648, 1300320000000, 75, 2, 128, 7511, 98, 5, 6, null, null]"
"[2011_03_18, 161.93255890359526, -77.38761593868648, 1300406400000, 82, 2, 128, 8222, 66, 5, 6, null, null]"
"[2011_03_19, 161.93255890359526, -77.38761593868648, 1300492800000, 37, 2, 144, 3745, 100, 5, 7, null, null]"
"[2011_03_20, 161.93255890359526, -77.38761593868648, 1300579200000, 38, 2, 128, 3846, 100, 5, 7, null, null]"
"[2011_03_21, 161.93255890359526, -77.38761593868648, 1300665600000, 36, 2, 128, 3738, 88, 6, 9, 250, 150]"
"[2011_03_22, 161.93255890359526, -77.38761593868648, 1300752000000, null, 2, 128, 2139, null, 5, 7, 250, 150]"
"[2011_03_23, 161.93255890359526, -77.38761593868648, 1300838400000, null, 2, 128, 2195, null, 6, 8, 250, 150]"
"[2011_03_24, 161.93255890359526, -77.38761593868648, 1300924800000, 78, 2, 128, 7860, 41, 5, 6, null, null]"
"[2011_03_25, 161.93255890359526, -77.38761593868648, 1301011200000, 89, 2, 128, 8867, 39, 5, 6, null, null]"
"[2011_03_26, 161.93255890359526, -77.38761593868648, 1301097600000, 90, 2, 128, 9017, 45, 5, 7, null, null]"
"[2011_03_27, 161.93255890359526, -77.38761593868648, 1301184000000, 88, 2, 128, 8810, 50, 5, 7, null, null]"
"[2011_03_28, 161.93255890359526, -77.38761593868648, 1301270400000, 91, 2, 128, 9119, 17, 6, 7, null, null]"
"[2011_03_29, 161.93255890359526, -77.38761593868648, 1301356800000, 95, 2, 128, 9485, 36, 5, 6, null, null]"
"[2011_03_30, 161.93255890359526, -77.38761593868648, 1301443200000, 81, 2, 128, 8114, 42, 6, 8, null, null]"
"[2011_03_31, 161.93255890359526, -77.38761593868648, 1301529600000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2011_04_01, 161.93255890359526, -77.38761593868648, 1301616000000, null, 2, 128, 802, null, 6, 6, 250, 150]"
"[2011_04_02, 161.93255890359526, -77.38761593868648, 1301702400000, 86, 2, 128, 8648, 37, 5, 7, null, null]"
"[2011_04_03, 161.93255890359526, -77.38761593868648, 1301788800000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2011_04_04, 161.93255890359526, -77.38761593868648, 1301875200000, 89, 2, 128, 8898, 44, 5, 6, null, null]"
"[2011_04_05, 161.93255890359526, -77.38761593868648, 1301961600000, null, 211, 211, null, null, 4, 6, 211, 111]"
